code,PI,name,pre_close,price,change,time
300584,2.7849740932642484,海辰药业,32.580,33.570,3.04,09:52
300454,2.727272727272727,深信服,98.880,102.000,3.16,09:52
603659,2.6886792452830184,璞泰来,49.420,50.070,1.32,09:52
600588,2.679425837320574,用友网络,27.680,29.100,5.13,09:52
603693,2.5982532751091703,江苏新能,21.370,21.750,1.78,09:52
603458,3.657505285412262,勘设股份,39.040,39.440,1.02,09:53
603319,3.5439137134052383,湘油泵,24.040,25.250,5.03,09:53
000829,3.384588193708024,天音控股,8.780,8.880,1.14,09:53
300584,3.1875,海辰药业,32.580,33.500,2.82,09:53
603869,3.118393234672304,新智认知,17.800,18.000,1.12,09:53
002808,3.0422264875239926,苏州恒久,10.630,10.810,1.69,09:53
300384,2.9505813953488373,三联虹普,35.600,36.000,1.12,09:53
002930,2.8631961259079906,宏川智慧,32.920,33.430,1.55,09:53
002384,2.8419654714475433,东山精密,25.020,25.440,1.68,09:53
600804,2.8018905605112505,鹏博士,11.500,11.910,3.57,09:53
300146,2.800650054171181,汤臣倍健,19.900,20.250,1.76,09:53
002648,2.796934865900383,卫星石化,9.380,10.090,7.57,09:53
600633,2.712577502214349,浙数文化,8.770,8.860,1.03,09:53
002741,2.6853146853146854,光华科技,14.730,14.960,1.56,09:53
600201,2.644723784320212,生物股份,15.820,16.080,1.64,09:53
603693,2.530647985989492,江苏新能,21.370,21.700,1.54,09:53
300638,2.5191570881226055,广和通,27.990,28.290,1.07,09:53
002491,2.486789960369881,通鼎互联,9.880,10.240,3.64,09:53
002268,4.643799472295514,卫 士 通,19.220,20.580,7.08,09:54
600201,4.064946361264135,生物股份,15.820,16.080,1.64,09:54
603535,3.60655737704918,嘉诚国际,20.890,21.110,1.05,09:54
002376,3.4160139251523067,新北洋,14.300,14.600,2.10,09:54
000829,3.2523777173913047,天音控股,8.780,8.900,1.37,09:54
600260,3.2516129032258063,凯乐科技,21.440,21.960,2.43,09:54
300584,3.186046511627907,海辰药业,32.580,33.570,3.04,09:54
002741,3.163097199341021,光华科技,14.730,14.950,1.49,09:54
300226,2.81524926686217,上海钢联,55.500,56.100,1.08,09:54
300383,2.760834670947031,光环新网,14.760,15.290,3.59,09:54
002876,2.6865671641791042,三利谱,51.400,52.250,1.65,09:54
300691,2.660377358490566,联合光电,24.870,25.500,2.53,09:54
300685,2.634408602150538,艾德生物,52.800,53.380,1.10,09:54
300308,2.5990099009900987,中际旭创,48.180,50.300,4.40,09:54
300166,2.5628436763550666,东方国信,13.890,14.120,1.66,09:54
603856,2.525252525252525,东宏股份,15.930,16.350,2.64,09:54
600179,2.4407783417935707,安通控股,9.890,10.070,1.82,09:54
002792,2.4285714285714284,通宇通讯,22.360,23.200,3.76,09:54
300091,4.521951219512195,金通灵,10.000,10.990,9.90,09:55
600201,4.34355163337978,生物股份,15.820,16.060,1.52,09:55
603883,3.6306532663316586,老百姓,69.130,69.930,1.16,09:55
300146,3.525730180806676,汤臣倍健,19.900,20.160,1.31,09:55
002563,3.49618320610687,森马服饰,11.680,11.980,2.57,09:55
300601,3.392857142857143,康泰生物,41.880,44.590,6.47,09:55
300691,3.3756345177664975,联合光电,24.870,25.470,2.41,09:55
600521,3.365603644646925,华海药业,19.730,20.460,3.70,09:55
002741,3.062200956937799,光华科技,14.730,14.950,1.49,09:55
002376,2.981790591805766,新北洋,14.300,14.620,2.24,09:55
002268,2.9444444444444446,卫 士 通,19.220,20.690,7.65,09:55
603659,2.9261363636363633,璞泰来,49.420,50.070,1.32,09:55
300620,2.7952755905511815,光库科技,41.890,42.460,1.36,09:55
600345,2.740963855421687,长江通信,25.030,26.390,5.43,09:55
300047,2.7191129883843717,天源迪科,13.800,14.480,4.93,09:55
300323,2.67515923566879,华灿光电,12.670,12.830,1.26,09:55
600150,2.6515732924021487,*ST船舶,10.600,10.830,2.17,09:55
300392,2.601609657947686,腾信股份,8.990,9.500,5.67,09:55
600201,4.260894828588031,生物股份,15.820,16.080,1.64,09:56
300146,4.170454545454546,汤臣倍健,19.900,20.100,1.01,09:56
603883,4.069400630914827,老百姓,69.130,69.950,1.19,09:56
300091,4.057254196642686,金通灵,10.000,10.980,9.80,09:56
603869,3.3295711060948086,新智认知,17.800,17.980,1.01,09:56
603214,3.234323432343235,爱婴室,58.460,60.640,3.73,09:56
603319,3.22972972972973,湘油泵,24.040,25.240,4.99,09:56
300326,3.0686352753391857,凯利泰,9.940,10.050,1.11,09:56
002563,3.0148619957537153,森马服饰,11.680,11.990,2.65,09:56
603138,3.012422360248447,海量数据,21.310,23.400,9.81,09:56
300136,2.6898734177215187,信维通信,33.380,34.290,2.73,09:56
002376,2.6541554959785523,新北洋,14.300,14.600,2.10,09:56
600536,2.5760992108229988,中国软件,27.930,28.400,1.68,09:56
300454,2.5714285714285716,深信服,98.880,101.800,2.95,09:56
002115,2.5646879756468794,三维通信,9.040,9.150,1.22,09:56
300384,2.556390977443609,三联虹普,35.600,36.090,1.38,09:56
300322,2.4361048204464577,硕贝德,8.420,9.160,8.79,09:56
600610,2.4250681198910082,*ST毅达,1.400,1.450,3.57,09:56
600201,4.510211800302572,生物股份,15.820,16.080,1.64,09:57
600990,3.831967213114754,四创电子,35.230,35.890,1.87,09:57
300630,3.483754512635379,普利制药,65.970,66.800,1.26,09:57
603883,3.3524904214559386,老百姓,69.130,70.000,1.26,09:57
300202,3.3310510099281068,聚龙股份,9.750,10.550,8.21,09:57
600487,3.32220367278798,亨通光电,22.980,23.770,3.44,09:57
002333,3.1702898550724634,罗普斯金,15.700,16.450,4.78,09:57
603319,3.128205128205128,湘油泵,24.040,25.270,5.12,09:57
300314,3.094541910331384,戴维医疗,10.760,10.960,1.86,09:57
002376,3.0782608695652174,新北洋,14.300,14.560,1.82,09:57
002120,3.06949806949807,韵达股份,43.920,44.460,1.23,09:57
300620,3.0238095238095237,光库科技,41.890,42.320,1.03,09:57
300326,2.9235880398671097,凯利泰,9.940,10.040,1.01,09:57
603713,2.6821192052980134,密尔克卫,44.860,45.800,2.10,09:57
000829,2.627450980392157,天音控股,8.780,8.910,1.48,09:57
300384,2.5,三联虹普,35.600,36.050,1.26,09:57
600987,2.437369519832985,航民股份,9.270,9.380,1.19,09:57
300513,2.414448669201521,恒泰实达,22.860,23.930,4.68,09:57
300091,4.235151933701657,金通灵,10.000,10.980,9.80,09:58
600201,4.1118421052631575,生物股份,15.820,16.080,1.64,09:58
002488,3.8111273792093705,金固股份,11.430,12.530,9.62,09:58
603869,3.4064665127020786,新智认知,17.800,17.990,1.07,09:58
600345,2.935967302452316,长江通信,25.030,26.240,4.83,09:58
300684,2.9347826086956523,中石科技,84.160,86.400,2.66,09:58
002234,2.85824345146379,民和股份,13.160,13.660,3.80,09:58
603883,2.7916666666666665,老百姓,69.130,69.990,1.24,09:58
002353,2.6690211907164483,杰瑞股份,18.600,18.960,1.94,09:58
603659,2.625,璞泰来,49.420,49.940,1.05,09:58
300314,2.590308370044053,戴维医疗,10.760,10.970,1.95,09:58
300504,2.5121359223300974,天邑股份,31.670,32.160,1.55,09:58
600271,2.481884057971014,航天信息,28.020,28.450,1.53,09:58
002376,2.436893203883495,新北洋,14.300,14.530,1.61,09:58
002930,2.373447946513849,宏川智慧,32.920,33.650,2.22,09:58
002410,2.3493975903614457,广联达,28.990,29.850,2.97,09:58
600990,2.2183098591549295,四创电子,35.230,35.810,1.65,09:58
600610,2.180831207615255,*ST毅达,1.400,1.430,2.14,09:58
300091,4.6709792549631945,金通灵,10.000,10.970,9.70,09:59
600201,4.45422987914631,生物股份,15.820,16.020,1.26,09:59
603883,3.5638297872340425,老百姓,69.130,69.980,1.23,09:59
300326,3.2881830920130777,凯利泰,9.940,10.040,1.01,09:59
600345,3.1683168316831685,长江通信,25.030,26.000,3.88,09:59
603319,3.1362467866323906,湘油泵,24.040,25.300,5.24,09:59
603869,3.131634819532909,新智认知,17.800,18.000,1.12,09:59
002513,3.027923211169285,蓝丰生化,6.720,6.830,1.64,09:59
300602,2.989130434782609,飞荣达,39.810,40.600,1.98,09:59
600804,2.932779183230936,鹏博士,11.500,11.930,3.74,09:59
002488,2.8293601003764115,金固股份,11.430,12.390,8.40,09:59
002808,2.8275109170305677,苏州恒久,10.630,10.820,1.79,09:59
300166,2.7838427947598254,东方国信,13.890,14.190,2.16,09:59
002376,2.7662957074721777,新北洋,14.300,14.500,1.40,09:59
600725,2.447359531584281,ST云维,2.300,2.400,4.35,09:59
002614,2.416267942583732,奥佳华,17.380,17.740,2.07,09:59
600260,2.302731411229135,凯乐科技,21.440,21.950,2.38,09:59
300684,2.2857142857142856,中石科技,84.160,86.200,2.42,09:59
300091,4.4934239857333935,金通灵,10.000,10.960,9.60,10:00
600804,3.3636113404899532,鹏博士,11.500,11.910,3.57,10:00
600201,3.2552301255230125,生物股份,15.820,15.990,1.07,10:00
000063,3.252358698527467,中兴通讯,14.500,15.460,6.62,10:00
603659,3.21875,璞泰来,49.420,50.030,1.23,10:00
603066,2.791932059447983,音飞储存,10.020,10.210,1.90,10:00
300394,2.695852534562212,天孚通信,17.930,18.240,1.73,10:00
600990,2.6584507042253525,四创电子,35.230,35.900,1.90,10:00
603869,2.6014109347442678,新智认知,17.800,17.990,1.07,10:00
600725,2.576938252120734,ST云维,2.300,2.400,4.35,10:00
300392,2.546382189239332,腾信股份,8.990,9.450,5.12,10:00
600845,2.4712643678160924,宝信软件,26.210,26.810,2.29,10:00
600271,2.4348534201954397,航天信息,28.020,28.480,1.64,10:00
603138,2.407407407407407,海量数据,21.310,22.750,6.76,10:00
603319,2.3968565815324165,湘油泵,24.040,25.300,5.24,10:00
603559,2.363013698630137,中通国脉,21.250,21.740,2.31,10:00
300504,2.32,天邑股份,31.670,32.180,1.61,10:00
300166,2.2958199356913185,东方国信,13.890,14.190,2.16,10:00
300036,3.6559139784946235,超图软件,22.420,23.000,2.59,10:01
002268,3.651535380507343,卫 士 通,19.220,20.530,6.82,10:01
300037,3.571428571428571,新宙邦,23.010,23.280,1.17,10:01
002563,3.536144578313253,森马服饰,11.680,11.900,1.88,10:01
300620,3.377659574468085,光库科技,41.890,42.310,1.00,10:01
002929,3.2323232323232323,润建通信,33.900,34.450,1.62,10:01
300602,3.0812324929971986,飞荣达,39.810,40.640,2.08,10:01
603319,2.9047619047619047,湘油泵,24.040,25.300,5.24,10:01
300202,2.74310595065312,聚龙股份,9.750,10.480,7.49,10:01
000063,2.650188246848911,中兴通讯,14.500,15.460,6.62,10:01
300357,2.604166666666667,我武生物,39.150,40.150,2.55,10:01
300394,2.565789473684211,天孚通信,17.930,18.250,1.78,10:01
002741,2.533632286995516,光华科技,14.730,14.900,1.15,10:01
002475,2.5163704396632367,立讯精密,18.520,18.720,1.08,10:01
002808,2.4845488257107537,苏州恒久,10.630,10.820,1.79,10:01
002594,2.478609625668449,比亚迪,41.690,42.120,1.03,10:01
600260,2.457779374775422,凯乐科技,21.440,21.900,2.15,10:01
600725,2.452433143358176,ST云维,2.300,2.390,3.91,10:01
002563,3.753196930946291,森马服饰,11.680,11.920,2.05,10:02
002268,3.015222482435597,卫 士 通,19.220,20.470,6.50,10:02
002636,2.9283887468030696,金安国纪,8.480,8.650,2.00,10:02
300394,2.9104477611940296,天孚通信,17.930,18.210,1.56,10:02
300037,2.8154574132492116,新宙邦,23.010,23.250,1.04,10:02
002353,2.7541589648798523,杰瑞股份,18.600,18.950,1.88,10:02
600588,2.6543209876543212,用友网络,27.680,28.590,3.29,10:02
002618,2.5977891156462585,丹邦科技,18.030,18.790,4.22,10:02
600547,2.5218150087260036,山东黄金,22.390,22.770,1.70,10:02
300570,2.5168539325842696,太辰光,16.700,17.160,2.75,10:02
603066,2.4133504492939664,音飞储存,10.020,10.210,1.90,10:02
002916,2.4122807017543857,深南电路,65.310,68.300,4.58,10:02
603559,2.3947368421052633,中通国脉,21.250,21.570,1.51,10:02
600763,2.358490566037736,通策医疗,52.480,53.520,1.98,10:02
600845,2.3556231003039514,宝信软件,26.210,26.680,1.79,10:02
600725,2.3103647944412273,ST云维,2.300,2.380,3.48,10:02
002929,2.3058252427184462,润建通信,33.900,34.350,1.33,10:02
300703,2.261904761904762,创源文化,18.000,18.400,2.22,10:02
002929,4.436440677966102,润建通信,33.900,34.550,1.92,10:03
300091,4.299041335944748,金通灵,10.000,10.950,9.50,10:03
300658,3.961549256244738,延江股份,16.030,17.560,9.54,10:03
600547,3.4714003944773175,山东黄金,22.390,22.760,1.65,10:03
603083,3.1485849056603774,剑桥科技,27.020,28.480,5.40,10:03
603393,3.1384248210023866,新天然气,37.010,37.420,1.11,10:03
002563,3.0753058103975532,森马服饰,11.680,11.950,2.31,10:03
002223,2.934347477982386,鱼跃医疗,18.090,18.350,1.44,10:03
300703,2.8884826325411335,创源文化,18.000,18.390,2.17,10:03
300037,2.7168949771689497,新宙邦,23.010,23.270,1.13,10:03
002618,2.677231025854879,丹邦科技,18.030,18.830,4.44,10:03
300560,2.649647887323944,中富通,19.260,19.900,3.32,10:03
300504,2.6070038910505833,天邑股份,31.670,32.120,1.42,10:03
600345,2.552770448548812,长江通信,25.030,26.030,4.00,10:03
002268,2.532934131736527,卫 士 通,19.220,20.480,6.56,10:03
300602,2.4698795180722892,飞荣达,39.810,40.360,1.38,10:03
300202,2.4074074074074074,聚龙股份,9.750,10.490,7.59,10:03
600610,2.3972817862547466,*ST毅达,1.400,1.430,2.14,10:03
300068,4.903476004448373,南都电源,12.450,12.580,1.04,10:04
600201,4.437444878417539,生物股份,15.820,16.020,1.26,10:04
300202,3.778122575640031,聚龙股份,9.750,10.520,7.90,10:04
002897,3.455882352941176,意华股份,22.980,23.280,1.31,10:04
300684,3.317972350230414,中石科技,84.160,86.270,2.51,10:04
601869,3.2061068702290076,长飞光纤,47.090,50.990,8.28,10:04
300188,3.2045654082528534,美亚柏科,18.080,18.270,1.05,10:04
603393,3.192612137203166,新天然气,37.010,37.420,1.11,10:04
002563,3.1828866948754118,森马服饰,11.680,11.940,2.23,10:04
000710,3.1739130434782608,贝瑞基因,42.000,42.690,1.64,10:04
002741,3.074534161490684,光华科技,14.730,14.930,1.36,10:04
300584,2.801047120418848,海辰药业,32.580,33.350,2.36,10:04
603018,2.716584158415842,中设集团,17.180,17.750,3.32,10:04
300347,2.6923076923076925,泰格医药,59.740,60.650,1.52,10:04
002707,2.4660633484162897,众信旅游,9.430,9.570,1.48,10:04
600725,2.4202501954652074,ST云维,2.300,2.370,3.04,10:04
300212,2.41869918699187,易华录,27.880,28.260,1.36,10:04
002614,2.366412213740458,奥佳华,17.380,17.610,1.32,10:04
600201,4.607287449392713,生物股份,15.820,16.040,1.39,10:05
603559,4.076175040518638,中通国脉,21.250,21.980,3.44,10:05
300091,4.062656893262376,金通灵,10.000,10.960,9.60,10:05
300684,3.6437246963562755,中石科技,84.160,86.700,3.02,10:05
600763,3.4965034965034962,通策医疗,52.480,53.400,1.75,10:05
603659,3.355263157894737,璞泰来,49.420,50.350,1.88,10:05
603214,3.346774193548387,爱婴室,58.460,59.990,2.62,10:05
300347,3.2568807339449544,泰格医药,59.740,60.550,1.36,10:05
300202,3.1387808041504535,聚龙股份,9.750,10.550,8.21,10:05
002563,3.137125220458554,森马服饰,11.680,11.930,2.14,10:05
603010,3.0521091811414394,万盛股份,15.640,15.820,1.15,10:05
002741,2.958271236959761,光华科技,14.730,14.980,1.70,10:05
300394,2.7053140096618353,天孚通信,17.930,18.230,1.67,10:05
002789,2.697594501718213,建艺集团,34.040,34.920,2.59,10:05
603066,2.690548780487805,音飞储存,10.020,10.200,1.80,10:05
300136,2.603911980440098,信维通信,33.380,34.450,3.21,10:05
002262,2.577262693156733,恩华药业,16.720,16.910,1.14,10:05
600725,2.5534108718963955,ST云维,2.300,2.370,3.04,10:05
600201,4.707483943032673,生物股份,15.820,16.010,1.20,10:06
603602,4.345386533665836,纵横通信,25.160,26.500,5.33,10:06
300212,3.7567084078711988,易华录,27.880,28.460,2.08,10:06
002930,3.3958151700087185,宏川智慧,32.920,34.170,3.80,10:06
600763,3.3624454148471616,通策医疗,52.480,53.530,2.00,10:06
002675,3.3135540287320424,东诚药业,8.940,9.120,2.01,10:06
002281,3.1460950973146096,光迅科技,23.270,24.250,4.21,10:06
603568,3.077496274217586,伟明环保,26.740,27.480,2.77,10:06
002262,2.7257142857142855,恩华药业,16.720,16.920,1.20,10:06
300747,2.7185792349726774,锐科激光,159.050,161.300,1.41,10:06
300348,2.7154150197628457,长亮科技,29.920,30.650,2.44,10:06
002741,2.6860622462787553,光华科技,14.730,14.960,1.56,10:06
603650,2.5367647058823533,彤程新材,32.260,32.970,2.20,10:06
603693,2.5304136253041363,江苏新能,21.370,22.000,2.95,10:06
600610,2.5221037970084175,*ST毅达,1.400,1.440,2.86,10:06
603010,2.4932975871313676,万盛股份,15.640,15.840,1.28,10:06
002684,2.4871216999356083,猛狮科技,6.990,7.160,2.43,10:06
300691,2.4089635854341735,联合光电,24.870,25.570,2.81,10:06
002618,4.555008944543828,丹邦科技,18.030,18.600,3.16,10:07
600201,3.7211867210764313,生物股份,15.820,16.020,1.26,10:07
300620,3.4716981132075473,光库科技,41.890,42.900,2.41,10:07
600520,3.4683544303797467,文一科技,16.450,16.800,2.13,10:07
300042,3.4158415841584158,朗科科技,25.320,26.430,4.38,10:07
002741,3.201320132013201,光华科技,14.730,14.960,1.56,10:07
603797,3.0232558139534884,联泰环保,14.000,14.250,1.79,10:07
603568,3.008130081300813,伟明环保,26.740,27.480,2.77,10:07
603018,2.9986052998605306,中设集团,17.180,17.770,3.43,10:07
603659,2.9846938775510203,璞泰来,49.420,50.000,1.17,10:07
603398,2.9809358752166375,邦宝益智,15.190,15.780,3.88,10:07
002792,2.972560975609756,通宇通讯,22.360,23.160,3.58,10:07
600588,2.854113655640373,用友网络,27.680,28.710,3.72,10:07
300046,2.7908415841584158,台基股份,15.830,16.440,3.85,10:07
300602,2.758215962441315,飞荣达,39.810,40.470,1.66,10:07
300136,2.629310344827586,信维通信,33.380,34.360,2.94,10:07
603602,2.6162790697674416,纵横通信,25.160,26.140,3.90,10:07
002789,2.581168831168831,建艺集团,34.040,34.900,2.53,10:07
603797,3.863298662704309,联泰环保,14.000,14.250,1.79,10:08
002007,3.351193375547979,华兰生物,32.450,32.950,1.54,10:08
300357,3.3266129032258065,我武生物,39.150,40.180,2.63,10:08
300348,3.316326530612245,长亮科技,29.920,30.340,1.40,10:08
002897,3.241525423728814,意华股份,22.980,23.220,1.04,10:08
300358,3.240052470485352,楚天科技,10.260,10.390,1.27,10:08
002618,3.1487603305785123,丹邦科技,18.030,18.500,2.61,10:08
603856,3.1122448979591835,东宏股份,15.930,16.170,1.51,10:08
300684,3.0588235294117645,中石科技,84.160,87.000,3.37,10:08
603214,2.9693486590038316,爱婴室,58.460,59.990,2.62,10:08
002916,2.952488687782805,深南电路,65.310,68.460,4.82,10:08
300602,2.9362880886426597,飞荣达,39.810,40.420,1.53,10:08
603881,2.9133858267716537,数据港,34.730,35.660,2.68,10:08
603658,2.8947368421052633,安图生物,70.170,71.700,2.18,10:08
300638,2.819420783645656,广和通,27.990,28.490,1.79,10:08
000048,2.794392523364486,*ST康达,22.550,22.820,1.20,10:08
600520,2.6996197718631176,文一科技,16.450,16.780,2.01,10:08
002792,2.5558475689881734,通宇通讯,22.360,23.190,3.71,10:08
603883,4.16044776119403,老百姓,69.130,69.960,1.20,10:09
002594,4.027552674230146,比亚迪,41.690,42.130,1.06,10:09
300684,3.7188612099644125,中石科技,84.160,87.180,3.59,10:09
300584,3.5906040268456376,海辰药业,32.580,33.340,2.33,10:09
603602,3.407643312101911,纵横通信,25.160,26.460,5.17,10:09
300384,3.1881533101045294,三联虹普,35.600,36.600,2.81,10:09
002262,3.151898734177215,恩华药业,16.720,16.900,1.08,10:09
002897,3.094059405940594,意华股份,22.980,23.220,1.04,10:09
300638,3.057142857142857,广和通,27.990,28.480,1.75,10:09
300628,3.012048192771084,亿联网络,62.120,63.050,1.50,10:09
002614,2.99800796812749,奥佳华,17.380,17.700,1.84,10:09
000048,2.804878048780488,*ST康达,22.550,22.820,1.20,10:09
600803,2.7974759615384612,新奥股份,13.290,13.490,1.50,10:09
603018,2.7206851119894595,中设集团,17.180,17.720,3.14,10:09
603214,2.7181208053691273,爱婴室,58.460,59.990,2.62,10:09
600201,2.7161040844276156,生物股份,15.820,16.000,1.14,10:09
002741,2.7094972067039107,光华科技,14.730,14.960,1.56,10:09
000829,2.6108247422680413,天音控股,8.780,8.890,1.25,10:09
603883,4.0398550724637685,老百姓,69.130,69.990,1.24,10:10
300602,3.869047619047619,飞荣达,39.810,40.400,1.48,10:10
603180,3.349514563106796,金牌厨柜,67.650,68.610,1.42,10:10
002614,3.3370288248337032,奥佳华,17.380,17.700,1.84,10:10
603228,3.2080924855491326,景旺电子,54.900,55.500,1.09,10:10
300394,3.0517711171662123,天孚通信,17.930,18.240,1.73,10:10
600867,3.012282804074296,通化东宝,21.640,21.860,1.02,10:10
002902,2.961783439490446,铭普光磁,26.500,26.960,1.74,10:10
002618,2.947619047619048,丹邦科技,18.030,18.310,1.55,10:10
000048,2.9388560157790926,*ST康达,22.550,22.820,1.20,10:10
601069,2.8429561200923787,西部黄金,15.760,16.180,2.66,10:10
600803,2.831986143187067,新奥股份,13.290,13.460,1.28,10:10
002741,2.7083333333333335,光华科技,14.730,14.960,1.56,10:10
603018,2.688802083333333,中设集团,17.180,17.770,3.43,10:10
603777,2.6576139670223085,来伊份,13.160,13.300,1.06,10:10
002808,2.655086848635236,苏州恒久,10.630,10.790,1.51,10:10
002792,2.608108108108108,通宇通讯,22.360,23.170,3.62,10:10
002223,2.5597749648382564,鱼跃医疗,18.090,18.440,1.93,10:10
002618,3.7858835923097183,丹邦科技,18.030,18.310,1.55,10:11
300602,3.673469387755102,飞荣达,39.810,40.400,1.48,10:11
002007,3.378712871287129,华兰生物,32.450,32.960,1.57,10:11
603899,3.3557046979865777,晨光文具,28.780,29.200,1.46,10:11
601869,3.3076923076923075,长飞光纤,47.090,50.790,7.86,10:11
002815,3.302151543498597,崇达技术,17.150,17.460,1.81,10:11
300394,3.284457478005865,天孚通信,17.930,18.240,1.73,10:11
002410,3.1885182311869666,广联达,28.990,29.940,3.28,10:11
002828,3.1270358306188926,贝肯能源,17.150,17.390,1.40,10:11
300630,3.122605363984674,普利制药,65.970,67.890,2.91,10:11
002049,3.1198686371100166,紫光国微,44.970,45.600,1.40,10:11
603228,2.962962962962963,景旺电子,54.900,55.500,1.09,10:11
300003,2.9207119741100325,乐普医疗,32.390,33.120,2.25,10:11
600761,2.875879718490083,安徽合力,9.980,10.250,2.71,10:11
002930,2.8368794326241136,宏川智慧,32.920,33.930,3.07,10:11
002808,2.7794117647058822,苏州恒久,10.630,10.800,1.60,10:11
300738,2.7666666666666666,奥飞数据,48.400,50.000,3.31,10:11
002741,2.7247191011235956,光华科技,14.730,14.960,1.56,10:11
603186,4.277996070726915,华正新材,14.820,15.000,1.21,10:12
300091,3.9597957881301857,金通灵,10.000,10.970,9.70,10:12
300630,3.6778846153846154,普利制药,65.970,67.950,3.00,10:12
002007,3.4381044487427466,华兰生物,32.450,32.970,1.60,10:12
002741,3.3219178082191783,光华科技,14.730,14.940,1.43,10:12
600990,3.2934131736526946,四创电子,35.230,35.940,2.02,10:12
000661,3.19634703196347,长春高新,212.750,215.780,1.42,10:12
002828,3.025210084033614,贝肯能源,17.150,17.400,1.46,10:12
300042,3.0073126142595976,朗科科技,25.320,26.310,3.91,10:12
002808,2.963827304550758,苏州恒久,10.630,10.800,1.60,10:12
300394,2.9629629629629632,天孚通信,17.930,18.250,1.78,10:12
002230,2.9423423423423425,科大讯飞,30.070,30.490,1.40,10:12
603713,2.9197080291970803,密尔克卫,44.860,45.740,1.96,10:12
300395,2.9166666666666665,菲利华,15.840,16.030,1.20,10:12
600271,2.800668151447661,航天信息,28.020,28.500,1.71,10:12
601233,2.7980922098569154,桐昆股份,17.590,17.810,1.25,10:12
300253,2.772493817766787,卫宁健康,12.770,12.980,1.64,10:12
002916,2.6624737945492662,深南电路,65.310,68.440,4.79,10:12
300091,4.3928894245254595,金通灵,10.000,10.980,9.80,10:13
300684,3.8915094339622645,中石科技,84.160,88.000,4.56,10:13
002007,3.8194444444444446,华兰生物,32.450,32.970,1.60,10:13
002876,3.5853658536585367,三利谱,51.400,52.400,1.95,10:13
002614,3.491879350348028,奥佳华,17.380,17.690,1.78,10:13
300630,3.4374999999999996,普利制药,65.970,67.920,2.96,10:13
300042,3.3431952662721893,朗科科技,25.320,26.330,3.99,10:13
002808,3.1359649122807016,苏州恒久,10.630,10.800,1.60,10:13
300395,3.1101895734597154,菲利华,15.840,16.010,1.07,10:13
300202,3.098159509202454,聚龙股份,9.750,10.420,6.87,10:13
600761,3.0500367917586457,安徽合力,9.980,10.210,2.30,10:13
300188,2.891005759858219,美亚柏科,18.080,18.460,2.10,10:13
600845,2.8303303303303307,宝信软件,26.210,26.900,2.63,10:13
000860,2.804370447450572,顺鑫农业,41.300,41.770,1.14,10:13
300738,2.7419354838709675,奥飞数据,48.400,49.880,3.06,10:13
603486,2.7308707124010554,科沃斯,50.180,50.700,1.04,10:13
603708,2.6859504132231407,家家悦,20.960,21.280,1.53,10:13
300457,2.6375,赢合科技,24.440,24.770,1.35,10:13
300684,4.190821256038647,中石科技,84.160,88.000,4.56,10:14
300091,3.714089700711774,金通灵,10.000,10.960,9.60,10:14
603180,3.594771241830065,金牌厨柜,67.650,68.670,1.51,10:14
002513,3.485148514851485,蓝丰生化,6.720,6.850,1.93,10:14
002594,3.3994334277620397,比亚迪,41.690,42.410,1.73,10:14
002614,3.250539956803456,奥佳华,17.380,17.700,1.84,10:14
300620,3.2195845697329375,光库科技,41.890,42.900,2.41,10:14
